snapshot_id,race_key,question_id,poll_id,race_id,cycle,state,stage,start_date,end_date,election_date,candidate_rows,unique_candidates,democratic_rows,republican_rows,major_party_rows,dem_candidate_id,rep_candidate_id,dem_candidate_name,rep_candidate_name,dem_pct,rep_pct,major_party_pct_sum,dem_margin,question_pct_sum,has_one_democrat,has_one_republican,has_both_major_parties,has_valid_major_party_pct,is_general_stage,is_hypothetical,is_ranked_choice,is_internal,is_partisan,is_tracking,metadata_consistent,pollster,pollster_id,pollster_rating_id,display_name,pollster_name,sponsors,poll_url,poll_source,population,population_full,sample_size,methodology,numeric_grade,pollscore,transparency_score,notes,excluded_after_snapshot,excluded_after_election,excluded_non_general_stage,excluded_hypothetical,excluded_ranked_choice,excluded_missing_major_party_matchup,excluded_multiple_democrats,excluded_multiple_republicans,excluded_invalid_major_party_pct,excluded_inconsistent_metadata,is_eligible,exclusion_reasons,snapshot_date,days_old,days_before_election_at_snapshot,days_before_election,snapshot_election_date
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,129567,69542,6268,2020,AZ,general,2020-09-12,2020-09-16,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,52.0,35.0,87.0,17.0,87.0,True,True,True,True,True,False,False,False,False,False,True,Redfield & Wilton Strategies,1562,562,Redfield & Wilton Strategies,,The Telegraph,https://redfieldandwiltonstrategies.com/latest-usa-swing-state-senate-and-governor-voting-intention-12-16-september/,538,lv,lv,855,Online Opt-In Panel,1.8,0.4,9.0,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,34,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,129826,69634,6268,2020,AZ,general,2020-09-14,2020-09-16,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,48.0,46.0,94.0,2.0,94.0,True,True,True,True,True,False,False,True,False,False,True,Fabrizio,147,90,"Fabrizio, Lee & Associates",,,https://www.politico.com/f/?id=00000174-b2e8-d59c-a174-f6fc6db30000,538,lv,lv,800,Live Phone,1.7,-0.1,1.0,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,34,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,129957,69698,6268,2020,AZ,general,2020-09-11,2020-09-16,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,50.0,41.0,91.0,9.0,91.0,True,True,True,True,True,False,False,False,False,False,True,Ipsos,241,154,Ipsos,,Reuters,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-09/topline_reuters_arizona_state_poll_w1_09_23_2020.pdf,538,lv,lv,565,Probability Panel,2.8,-0.9,9.5,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,34,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,129490,69513,6268,2020,AZ,general,2020-09-11,2020-09-15,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,50.0,44.0,94.0,6.0,94.0,True,True,True,True,True,False,False,False,False,False,True,Monmouth,320,215,Monmouth University Polling Institute,,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_az_091720.pdf/,538,rv,rv,420,Live Phone,2.9,-0.9,10.0,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,35,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,129491,69513,6268,2020,AZ,general,2020-09-11,2020-09-15,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,50.0,46.0,96.0,4.0,96.0,True,True,True,True,True,False,False,False,False,False,True,Monmouth,320,215,Monmouth University Polling Institute,,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_az_091720.pdf/,538,lv,lv,420,Live Phone,2.9,-0.9,10.0,higher likely turnout,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,35,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,129492,69513,6268,2020,AZ,general,2020-09-11,2020-09-15,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,49.0,48.0,97.0,1.0,97.0,True,True,True,True,True,False,False,False,False,False,True,Monmouth,320,215,Monmouth University Polling Institute,,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_az_091720.pdf/,538,lv,lv,420,Live Phone,2.9,-0.9,10.0,lower likely turnout,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,35,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,129510,69523,6268,2020,AZ,general,2020-09-10,2020-09-15,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,50.0,42.0,92.0,8.0,92.0,True,True,True,True,True,False,False,False,False,False,True,Siena/NYT,1424,448,The New York Times/Siena College,,,https://int.nyt.com/data/documenttools/az-me-nc-0920-crosstabs/72d074246b272695/full.pdf,538,lv,lv,653,Live Phone,3.0,-1.5,8.0,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,35,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,129470,69500,6268,2020,AZ,general,2020-08-29,2020-09-13,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,44.0,36.0,80.0,8.0,80.0,True,True,True,True,True,False,False,False,False,False,True,Kaiser Family Foundation,800,419,KFF,,Cook Political Report,https://www.kff.org/other/report/sun-belt-voices-project/,538,rv,rv,1298,Mail-to-Web/Mail-to-Phone,2.5,-0.3,9.5,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,37,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,135113,72069,6268,2020,AZ,general,2020-09-10,2020-09-13,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,50.0,45.0,95.0,5.0,95.0,True,True,True,True,True,False,False,False,False,False,True,Patinkin Research Strategies,1422,490,Patinkin Research Strategies,,Arizona Research Consortium | Arizona Wins,https://projects.fivethirtyeight.com/polls/20201027_AZ_Patinkin.pdf,538,lv,lv,679,Live Phone/Text-to-Web/Email,1.3,0.5,4.0,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,37,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,129281,69420,6268,2020,AZ,general,2020-09-10,2020-09-11,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,48.0,43.0,91.0,5.0,91.0,True,True,True,True,True,False,False,False,False,False,True,Gravis Marketing (2020 and earlier),801,124,Gravis Marketing,,,https://gravismarketing.com/wp-content/uploads/2020/09/Arizona-September-11-2020.pdf,538,lv,lv,684,IVR/Online Opt-In Panel,2.0,-0.9,3.5,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,39,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,129305,69423,6268,2020,AZ,general,2020-09-09,2020-09-11,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,49.0,42.0,91.0,7.0,91.0,True,True,True,True,True,False,False,False,False,False,True,YouGov,568,391,YouGov,,CBS News,https://drive.google.com/file/d/1hr0WLAZhvP2k_BOL7sRwEifQgu2JAOTU/view,538,lv,lv,1102,Online Matched Sample,3.0,-1.1,9.0,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,39,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,129406,69429,6268,2020,AZ,general,2020-09-08,2020-09-10,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,52.0,42.0,94.0,10.0,94.0,True,True,True,True,True,False,False,False,False,False,True,OH Predictive Insights / MBQF,1293,235,OH Predictive Insights,,,https://f.hubspotusercontent40.net/hubfs/7453540/200908%20AZPOP/AZPOP%20Crosstabs%20-%20Senate.pdf,538,lv,lv,600,IVR/Live Phone,2.4,-0.4,6.0,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,40,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,128419,68584,6268,2020,AZ,general,2020-08-28,2020-09-08,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,48.0,45.0,93.0,3.0,93.0,True,True,True,True,True,False,False,False,False,False,True,Benenson Strategy Group/GS Strategy Group,1609,606,BSG/GS Strategy Group,,AARP,https://www.aarp.org/content/dam/aarp/research/surveys_statistics/politics/2020/2020-election-battleground-states-presidential-election-arizona-topline.doi.10.26419-2Fres.00401.002.pdf,538,lv,lv,1600,Live Phone,,,,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,42,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,128359,68533,6268,2020,AZ,general,2020-09-04,2020-09-06,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,51.0,45.0,96.0,6.0,96.0,True,True,True,True,True,False,False,False,False,False,True,Change Research,1365,48,Change Research,,CNBC,https://changeresearch.com/post/states-of-play-battleground-wave-13/,538,lv,lv,470,Text-to-Web/Online Ad,1.4,0.6,5.0,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,44,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,128373,68520,6268,2020,AZ,general,2020-08-30,2020-09-04,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,53.0,38.0,91.0,15.0,91.0,True,True,True,True,True,False,False,False,False,False,True,Redfield & Wilton Strategies,1562,562,Redfield & Wilton Strategies,,The Telegraph,https://redfieldandwiltonstrategies.com/latest-usa-swing-state-senate-and-governor-voting-intention-30-august-to-4-september/,538,lv,lv,830,Online Opt-In Panel,1.8,0.4,,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,46,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,128022,68338,6268,2020,AZ,general,2020-08-29,2020-09-01,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,55.0,38.0,93.0,17.0,93.0,True,True,True,True,True,False,False,False,False,False,True,Beacon/Shaw,1597,103,Beacon Research/Shaw & Co. Research,,FOX News,https://static.foxnews.com/foxnews.com/content/uploads/2020/09/Arizona.pdf,538,rv,rv,858,Live Phone,2.8,-1.1,,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,49,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,128023,68338,6268,2020,AZ,general,2020-08-29,2020-09-01,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,56.0,39.0,95.0,17.0,95.0,True,True,True,True,True,False,False,False,False,False,True,Beacon/Shaw,1597,103,Beacon Research/Shaw & Co. Research,,FOX News,https://static.foxnews.com/foxnews.com/content/uploads/2020/09/Arizona.pdf,538,lv,lv,772,Live Phone,2.8,-1.1,,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,49,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,134455,71753,6268,2020,AZ,general,2020-08-29,2020-08-31,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,48.0,47.5,95.5,0.5,95.5,True,True,True,True,True,False,False,False,False,False,True,Basswood Research,48,24,Basswood Research,,American Action Forum,https://www.americanactionforum.org/insight/arizona-policy-priorities-and-the-election/,538,lv,lv,800,Live Phone,1.1,0.3,,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,50,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,127661,68153,6268,2020,AZ,general,2020-08-16,2020-08-18,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,53.0,34.0,87.0,19.0,87.0,True,True,True,True,True,False,False,False,False,False,True,Redfield & Wilton Strategies,1562,562,Redfield & Wilton Strategies,,The Telegraph,https://redfieldandwiltonstrategies.com/latest-usa-swing-state-senate-and-governor-voting-intention-16-to-19-august/,538,lv,lv,856,Online Opt-In Panel,1.8,0.4,,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,63,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,127356,68005,6268,2020,AZ,general,2020-08-08,2020-08-10,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,51.81,41.21,93.02000000000001,10.600000000000001,93.02000000000001,True,True,True,True,True,False,False,False,False,False,True,Emerson,1102,88,Emerson College,,,https://emersonpolling.reportablenews.com/pr/north-carolina-pennsylvania-and-arizona-2020-tight-races-in-battleground-states-leading-into-party-conventions,538,lv,lv,661,IVR/Online Opt-In Panel,2.9,-1.1,,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,71,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,127368,68011,6268,2020,AZ,general,2020-08-07,2020-08-09,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,49.0,43.0,92.0,6.0,92.0,True,True,True,True,True,False,False,False,False,False,True,Change Research,1365,48,Change Research,,CNBC,https://www.changeresearch.com/post/states-of-play-battleground-wave-11,538,lv,lv,428,Text-to-Web/Online Ad,1.4,0.6,,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,72,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,127323,67973,6268,2020,AZ,general,2020-08-03,2020-08-04,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,48.0,43.0,91.0,5.0,91.0,True,True,True,True,True,False,False,False,False,False,True,OH Predictive Insights / MBQF,1293,235,OH Predictive Insights,,,https://f.hubspotusercontent40.net/hubfs/7453540/200803_AZPOP/Arizona%20Public%20Opinion%20Pulse%20--%20Senate.pdf,538,lv,lv,603,IVR/Live Phone,2.4,-0.4,,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,77,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,127581,68113,6268,2020,AZ,general,2020-08-02,2020-08-04,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,48.0,48.0,96.0,0.0,96.0,True,True,True,True,True,False,False,False,False,False,True,OnMessage Inc.,356,239,OnMessage,,Heritage Action,https://s3.amazonaws.com/hafa/Heritage-Action-August-2020-Battleground-Survey.pdf,538,lv,lv,400,Live Phone,1.1,0.2,,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,77,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,127194,67934,6268,2020,AZ,general,2020-07-24,2020-08-02,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,50.0,40.0,90.0,10.0,90.0,True,True,True,True,True,False,False,False,False,False,True,Data for Progress,1515,522,Data for Progress,,,http://filesforprogress.org/datasets/2020/8/progressive-senate-project/DFP_Arizona_8_20_xtabs.pdf,538,lv,lv,1215,Online Opt-In Panel/Text-to-Web,2.6,-1.2,,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,79,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,126761,67685,6268,2020,AZ,general,2020-07-17,2020-07-26,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,52.0,36.0,88.0,16.0,88.0,True,True,True,True,True,False,False,False,False,False,True,Morning Consult,1189,218,Morning Consult,,,https://morningconsult.com/2020/07/28/senate-presidential-polling-political-intelligence/,538,lv,lv,908,Online Opt-In Panel,1.9,-0.3,,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,86,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,126908,67808,6268,2020,AZ,general,2020-07-24,2020-07-26,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,47.0,45.0,92.0,2.0,92.0,True,True,True,True,True,False,False,False,False,False,True,Change Research,1365,48,Change Research,,CNBC,https://www.changeresearch.com/post/states-of-play-battleground-wave-10,538,lv,lv,365,Text-to-Web/Online Ad,1.4,0.6,,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,86,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,126667,67661,6268,2020,AZ,general,2020-07-18,2020-07-24,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,50.0,43.0,93.0,7.0,93.0,True,True,True,True,True,False,False,False,False,False,True,CNN/SSRS,1866,844,CNN/SSRS,,,https://cdn.cnn.com/cnn/2020/images/07/26/rel1_az.pdf,538,rv,rv,873,Live Phone,2.8,-0.6,,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,88,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,126989,67838,6268,2020,AZ,general,2020-07-19,2020-07-23,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,53.0,35.0,88.0,18.0,88.0,True,True,True,True,True,False,False,False,False,False,True,Redfield & Wilton Strategies,1562,562,Redfield & Wilton Strategies,,The Telegraph,https://redfieldandwiltonstrategies.com/latest-usa-swing-state-senate-and-governor-voting-intention-19-to-24-july/,538,lv,lv,858,Online Opt-In Panel,1.8,0.4,,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,89,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,126607,67652,6268,2020,AZ,general,2020-07-21,2020-07-22,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,51.0,42.0,93.0,9.0,93.0,True,True,True,True,True,False,False,False,False,False,True,PPP,383,263,Public Policy Polling,,MoveOn,https://drive.google.com/file/d/1bovYI6yeunK2kGDEqKrz0UWBi2AlRNZz/view,538,v,v,816,IVR/Text,1.4,0.0,,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,90,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,126672,67665,6268,2020,AZ,general,2020-07-14,2020-07-22,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,53.0,41.0,94.0,12.0,94.0,True,True,True,True,True,False,False,False,False,False,True,Marist College,1205,183,Marist College,,NBC News,http://maristpoll.marist.edu/wp-content/uploads/2020/07/NBC-News_Marist-Poll-AZ-NOS-and-Tables_202007231249.pdf,538,rv,rv,826,Live Phone,2.9,-0.9,,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,90,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,126531,67621,6268,2020,AZ,general,2020-07-11,2020-07-16,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,48.07,41.42,89.49000000000001,6.649999999999999,89.49000000000001,True,True,True,True,True,False,False,False,False,False,True,Spry Strategies,1488,508,Spry Strategies,,American Principles Project,https://americanprinciplesproject.org/wp-content/uploads/2020/07/APP.Arizona.pdf,538,lv,lv,700,IVR/Text-to-Web,1.5,0.2,,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,96,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,125356,67087,6268,2020,AZ,general,2020-07-10,2020-07-12,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,52.0,45.0,97.0,7.0,97.0,True,True,True,True,True,False,False,False,False,False,True,Change Research,1365,48,Change Research,,CNBC,https://www.changeresearch.com/post/states-of-play-battleground-wave-9,538,lv,lv,345,Text-to-Web/Online Ad,1.4,0.6,,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,100,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,125292,67055,6268,2020,AZ,general,2020-07-07,2020-07-10,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,46.0,42.0,88.0,4.0,88.0,True,True,True,True,True,False,False,False,False,False,True,YouGov,568,391,YouGov,,CBS News,https://drive.google.com/file/d/1NdvAi60uPh_3x7OMA1S_ZtFCMBB7y8X_/view,538,lv,lv,1087,Online Matched Sample,3.0,-1.1,,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,102,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,125334,67078,6268,2020,AZ,general,2020-07-06,2020-07-07,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,52.0,43.0,95.0,9.0,95.0,True,True,True,True,True,False,False,False,False,False,True,OH Predictive Insights / MBQF,1293,235,OH Predictive Insights,,,https://f.hubspotusercontent40.net/hubfs/7453540/200706_AZPOP/Arizona%20Public%20Opinion%20Pulse%20(AZPOP)%20--%20Senate%20Toplines.pdf,538,lv,lv,600,IVR/Live Phone,2.4,-0.4,,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,105,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,125070,66969,6268,2020,AZ,general,2020-06-27,2020-06-29,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,49.9,42.7,92.6,7.199999999999996,92.6,True,True,True,True,True,False,False,False,False,False,True,Data Orbital,1308,73,Data Orbital,,,https://www.dataorbital.com/the-blog/breaking-in-az-us-senate-leans-dem-presidential-race-a-toss-up,538,lv,lv,600,Live Phone,2.9,-0.9,,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,113,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,125035,66956,6268,2020,AZ,general,2020-06-26,2020-06-28,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,53.0,44.0,97.0,9.0,97.0,True,True,True,True,True,False,False,False,False,False,True,Change Research,1365,48,Change Research,,CNBC,https://www.changeresearch.com/post/states-of-play-battleground-wave-8,538,lv,lv,311,Online Ad,1.4,0.6,,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,114,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,125094,66976,6268,2020,AZ,general,2020-06-27,2020-06-27,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,42.0,46.0,88.0,-4.0,88.0,True,True,True,True,True,False,False,False,False,False,True,Gravis Marketing (2020 and earlier),801,124,Gravis Marketing,,One America News Network,https://d2pggiv3o55wnc.cloudfront.net/oann/wp-content/uploads/2020/07/Arizona-OANN-June-28-2020-v3.pdf,538,lv,lv,527,IVR/Online Opt-In Panel,2.0,-0.9,,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,115,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,125198,67007,6268,2020,AZ,general,2020-06-19,2020-06-24,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,49.0,42.0,91.0,7.0,91.0,True,True,True,True,True,False,False,False,False,False,True,Global Strategy Group,178,118,Global Strategy Group,,End Citizens United,https://www.politico.com/f/?id=00000173-2701-d3c8-abf7-67f5fa840000,538,lv,lv,800,,1.8,-0.5,,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,118,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,125242,67026,6268,2020,AZ,general,2020-06-20,2020-06-23,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,50.0,42.0,92.0,8.0,92.0,True,True,True,True,True,False,False,False,False,False,True,Change Research,1365,48,Change Research,,314 Action,https://314action.org/wp-content/uploads/2020/07/Arizona-Senate-Survey-Memo.pdf,538,lv,lv,946,Text-to-Web/Online Ad,1.4,0.6,,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,119,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,124938,66904,6268,2020,AZ,general,2020-06-14,2020-06-17,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,49.0,34.0,83.0,15.0,83.0,True,True,True,True,True,False,False,False,False,False,True,Redfield & Wilton Strategies,1562,562,Redfield & Wilton Strategies,,The Telegraph,https://redfieldandwiltonstrategies.com/latest-usa-swing-state-voting-intention-14-to-19-june/,538,lv,lv,865,Online Opt-In Panel,1.8,0.4,,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,125,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,124901,66892,6268,2020,AZ,general,2020-06-08,2020-06-16,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,47.0,38.0,85.0,9.0,85.0,True,True,True,True,True,False,False,False,False,False,True,Siena/NYT,1424,448,The New York Times/Siena College,,,https://scri.siena.edu/wp-content/uploads/2020/06/AZ0620-Crosstabs062520H.pdf,538,rv,rv,650,Live Phone,3.0,-1.5,,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,126,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,124693,66820,6268,2020,AZ,general,2020-06-13,2020-06-15,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,51.0,42.0,93.0,9.0,93.0,True,True,True,True,True,False,False,False,False,False,True,Civiqs,1447,471,Civiqs,,Daily Kos,https://civiqs.com/documents/Civiqs_DailyKos_AZ_banner_book_2020_06_gh368w.pdf,538,rv,rv,1368,Online Opt-In Panel/Online Ad,2.4,-0.2,,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,127,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,124472,66724,6268,2020,AZ,general,2020-05-30,2020-06-02,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,50.0,37.0,87.0,13.0,87.0,True,True,True,True,True,False,False,False,False,False,True,Beacon/Shaw,1597,103,Beacon Research/Shaw & Co. Research,,FOX News,https://static.foxnews.com/foxnews.com/content/uploads/2020/06/35199d36-Fox_May-30-June-2-2020_Complete_Arizona_Topline_June-3-Release.pdf,538,rv,rv,1002,Live Phone,2.8,-1.1,,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,140,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,123994,66530,6268,2020,AZ,general,2020-05-18,2020-05-22,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,51.3,41.3,92.6,10.0,92.6,True,True,True,True,True,False,False,False,False,False,True,HighGround,1337,416,HighGround,,,https://www.azhighground.com/blog/post/astronaut-kelly-soaring-over-incumbent-mcsally-in-latest-az-survey,538,lv,lv,400,Live Phone,1.8,-0.3,,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,151,14,14,2020-11-03
2020_AZ_6268_20201103_D014,2020_AZ_6268_20201103,123440,66309,6268,2020,AZ,general,2020-05-09,2020-05-11,2020-11-03,2,2,1,1,2,13445,13446,Mark Kelly,Martha McSally,51.0,38.0,89.0,13.0,89.0,True,True,True,True,True,False,False,False,False,False,True,OH Predictive Insights / MBQF,1293,235,OH Predictive Insights,,,https://www.azcentral.com/story/opinion/op-ed/laurieroberts/2020/05/19/sen-martha-mcsally-slides-new-poll-and-thats-not-even-bad-news/5218402002/,538,lv,lv,600,IVR/Live Phone,2.4,-0.4,,,False,False,False,False,False,False,False,False,False,False,True,,2020-10-20,162,14,14,2020-11-03
